id	mpn	title	description	link	image_link	price	brand	product_type	condition	google_product_category	manufacturer	availability
"1016"	"1016"	"Osteofos "	"<p style=text-align: center;><strong><span style=font-size: medium;>Osteofos 70mg</span></strong></p> <p style=text-align: justify;><strong><span style=font-size: medium;><br /></span></strong></p> <p style=text-align: justify;><strong><span style=font-size: medium;>What is Sodium Alendronate?</span></strong><br /><span style=font-size: medium;>Sodium Alendronate manufactured under the brand names Fosamax, Osteofos (by Cipla) among several other trade names worldwide is used to treat or prevent osteoporosis caused by menopause or by taking steroids (both men and women).</span><br /><span style=font-size: medium;>Sodium Alendronate medication changes the process of bone formation and breakdown in the body. It reduces bone loss while helping more bone mass production which may prevent bone fractures. This medication is also used to treat Paget&rsquo;s disease of bone in b"	"http://www.directmall.co.uk/osteofos-3532.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_1016_2.jpg"	"36.2"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"770"	"770"	"Obelit"	"<p style=text-align: center;><strong><span style=font-size: medium;>Obelit 120mg</span></strong></p> <p style=text-align: justify;><strong><span style=font-size: medium;><br /></span></strong></p> <p style=text-align: justify;><strong><span style=font-size: medium;>What is Orlistat?</span></strong><br /><span style=font-size: medium;>Orlistat manufactured under the trade names Obelit (Intas Pharma), Xenical (Roche, Italy), Alli (GSK, Greece) among several other trade names worldwide is a weight loss drug. It blocks some portions of fat that you consume, preventing it from being absorbed by your body.</span><br /><span style=font-size: medium;> Orlistat is used along with a low calorie or reduced calorie diet and weight maintenance program to control and reduce obesity in people who are vulnerable to diabetes, high blood pressure, and high cholesterol or triglycerides.</"	"http://www.directmall.co.uk/obelit.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_770_2.jpg"	"46"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"771"	"771"	"Xenical"	"<p style=text-align: center;><span style=font-size: medium;><strong>Xenical 120mg</strong></span></p> <p style=text-align: justify;><span style=font-size: medium;><strong><br /></strong></span></p> <p style=text-align: justify;><span style=font-size: medium;><strong>What is Orlistat?</strong></span><br /><span style=font-size: medium;>Orlistat manufactured under the trade names Obelit (Intas Pharma), Xenical (Roche, Italy), Alli (GSK, Greece) among several other trade names worldwide is a weight loss drug. It blocks some portions of fat that you consume, preventing it from being absorbed by your body.</span><br /><span style=font-size: medium;> Orlistat is used along with a low calorie or reduced calorie diet and weight maintenance program to control and reduce obesity in people who are vulnerable to diabetes, high blood pressure, and high cholesterol or triglycerides.<"	"http://www.directmall.co.uk/xenical.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_771_2.jpg"	"84.38"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"772"	"772"	"Alli"	"<p style=text-align: center;><span style=font-size: medium;><strong>Alli 60mg</strong></span></p> <p><span><strong><br /></strong></span></p> <p><span><strong>What is Orlistat?</strong></span><br /><span>Orlistat manufactured under the trade names Obelit (Intas Pharma), Xenical (Roche, Italy), Alli (GSK, Greece) among several other trade names worldwide is a weight loss drug. It blocks some portions of fat that you consume, preventing it from being absorbed by your body.</span><br /><span>Orlistat is used along with a low calorie or reduced calorie diet and weight maintenance program to control and reduce obesity in people who are vulnerable to diabetes, high blood pressure, and high cholesterol or triglycerides.</span><br /><span>Orlistat may also be prescribed for conditions not mentioned above.&nbsp;</span><br /><br /><span><strong>Important Information about Orlistat</strong></"	"http://www.directmall.co.uk/alli.html"	"http://www.alldaychemist.com/media/catalog/productno_selection"	"84.38"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"501"	"501"	"Liv Slim "	"<p><span style=color: #993300;><strong>Detail Description </strong></span></p> <p>Slimfast is a herbal weight loss product which does not have any side effects on the human body. It helps in improving the metabolism process of the body while reducing your desire for food. It further helps to burn fat from the body and provides strength. Slimfast capsule helps to get rid of the excessive body mass. It consists of some of the finest herbs found in the nature which were used over ages by our ancestors to shed those extra kilos.</p> <p><strong> Ingredients Overview: </strong></p> <p>The laboratory tests conducted on slimfast clearly proves that it can improve the fat metabolism process, melt additional fat, trim down high cholesterol levels and decrease blood fattening. Furthermore, it keeps sterol and pollutants away from the body and hit on the extra fat that heap around the sides of "	"http://www.directmall.co.uk/liv-slim.html"	"http://www.alldaychemist.com/media/catalog/product/u/n/untitled-1.jpg"	"11.85"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"923"	"923"	"Seroflo Inhaler"	"<p style=text-align: center;><span style=font-size: medium;><strong>Seroflo Inhalers</strong><br /></span></p> <p style=text-align: justify;><span style=font-size: medium;>The combination drug preparation containing <strong>Salmeterol Xinafoate</strong> and <strong>fluticasone propionate</strong> is an<strong> </strong>effective medication that provides symptomatic relief and prevents Asthma, Chronic bronchitis and chronic disorders of pulmonary glands. This drug is used for controlling and preventing the symptoms caused by asthma like wheezing and shortness of breath. Fluticasone is a corticosteroid while Salmeterol is a long acting beta antagonist. It prevents the asthma attack for asthma sufferers and decreases the inflammation in the lungs by releasing the chemicals that opens up the constricted tubes.<strong> </strong>This Inhaler is a preventive medicine and is not effecti"	"http://www.directmall.co.uk/seroflo-inhaler.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_923_2.jpg"	"15.87"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"924"	"924"	"Seroflo Inhaler"	"<p style=text-align: center;><span style=font-size: medium;>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<strong>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Seroflo inhaler</strong></span></p> <p style=text-align: justify;><span style=font-size: medium;>The combination drug preparation containing <strong>Salmeterol Xinafoate</strong> and <strong>fluticasone propionate</strong> is an<strong> </strong>effective medication that provides symptomatic relief and prevents Asthma, Chronic bronchitis and chronic disorders of pulmonary glands. This drug is used for controlling and preventing the symptoms caused by asthma like wheezing and shortness of breath. Fluticasone is a corticosteroid while Salmeterol is a long acting beta antagonist. It prevents the asthma attack for asthma sufferers and decreases the inflamm"	"http://www.directmall.co.uk/seroflo.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_924_2.jpg"	"19.78"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"925"	"925"	"Seroflo Multi Haler"	"<p style=text-align: center;><span style=font-size: medium;><strong>Seroflo Multi Haler</strong> </span></p> <p style=text-align: justify;><strong><span style=font-size: medium;>What is Fluticasone Propionate and Salmeterol?</span></strong></p> <p style=text-align: justify;><span style=font-size: medium;>Fluticasone Propionate is a corticosteroid drug which stops the release of inflammation causing chemicals and substances in the body. Salmeterol on the other hand is a bronchodilator which functions by relaxing muscles in the air passages to enhance breathing.</span><br /><span style=font-size: medium;>Fluticasone Propionate and Salmeterol combination is available as inhalers to prevent asthma attacks. It is also used to stop flare-ups or deteriorating chronic obstructive pulmonary disease (COPD) related with chronic bronchitis and/or emphysema.</span><br /><span style=f"	"http://www.directmall.co.uk/seroflo-mlti-haler.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_925_2.jpg"	"27.68"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"926"	"926"	"Seroflo Rotacaps"	"<p style=text-align: center;><span style=font-size: medium;><strong>Seroflo rotacaps</strong></span></p> <p style=text-align: justify;><span style=font-size: medium;>The combination drug preparation containing <strong>Salmeterol Xinafoate</strong> and <strong>fluticasone propionate</strong> is an<strong> </strong>effective medication that provides symptomatic relief and prevents Asthma, Chronic bronchitis and chronic disorders of pulmonary glands. This drug is used for controlling and preventing the symptoms caused by asthma like wheezing and shortness of breath. Fluticasone is a corticosteroid while Salmeterol is a long acting beta antagonist. It prevents the asthma attack for asthma sufferers and decreases the inflammation in the lungs by releasing the chemicals that opens up the constricted tubes.<strong> </strong>This Rotacaps are preventive medicine and is not effective whe"	"http://www.directmall.co.uk/seroflo-rotacaps-6109.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_926_2.jpg"	"14.73"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"927"	"927"	"Seroflo Multi Haler"	"<p style=text-align: center;><span style=font-size: medium;><strong>Seroflo Multihaler</strong> <br /></span></p> <p style=text-align: justify;><span style=font-size: medium;>The combination drug preparation containing <strong>Salmeterol Xinafoate</strong> and <strong>fluticasone propionate</strong> is an<strong> </strong>effective medication that provides symptomatic relief and prevents Asthma, Chronic bronchitis and chronic disorders of pulmonary glands. This drug is used for controlling and preventing the symptoms caused by asthma like wheezing and shortness of breath. Fluticasone is a corticosteroid while Salmeterol is a long acting beta antagonist. It prevents the asthma attack for asthma sufferers and decreases the inflammation in the lungs by releasing the chemicals that opens up the constricted tubes.<strong> </strong>This Inhaler is a preventive medicine and is not effe"	"http://www.directmall.co.uk/seroflo-multi-haler.html"	"http://www.alldaychemist.com/media/catalog/productno_selection"	"19.55"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"928"	"928"	"Seroflo Multi Haler "	"<p style=text-align: center;><span style=font-size: medium;><strong>Seroflo Multihaler</strong></span></p> <p style=text-align: justify;><span style=font-size: medium;>The combination drug preparation containing <strong>Salmeterol Xinafoate</strong> and <strong>fluticasone propionate</strong> is an<strong> </strong>effective medication that provides symptomatic relief and prevents Asthma, Chronic bronchitis and chronic disorders of pulmonary glands. This drug is used for controlling and preventing the symptoms caused by asthma like wheezing and shortness of breath. Fluticasone is a corticosteroid while Salmeterol is a long acting beta antagonist. It prevents the asthma attack for asthma sufferers and decreases the inflammation in the lungs by releasing the chemicals that opens up the constricted tubes.<strong> </strong>This Inhaler is a preventive medicine and is not effective w"	"http://www.directmall.co.uk/seroflo-multi-haler-3177.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_928_2.jpg"	"22.15"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
